ccaa_iso,fecha,num_casos,num_casos_prueba_pcr,num_casos_prueba_test_ac,num_casos_prueba_otras,num_casos_prueba_desconocida
RI,2020-09-17,110,109,0,0,1
VC,2020-09-17,479,479,0,0,0
AN,2020-09-18,1520,1515,0,5,0
AR,2020-09-18,350,350,0,0,0
AS,2020-09-18,83,83,0,0,0
CB,2020-09-18,64,64,0,0,0
CE,2020-09-18,19,19,0,0,0
CL,2020-09-18,882,880,0,2,0
CM,2020-09-18,843,842,0,1,0
CN,2020-09-18,187,186,0,1,0
CT,2020-09-18,1315,1306,0,9,0
EX,2020-09-18,320,320,0,0,0
GA,2020-09-18,228,228,0,0,0
IB,2020-09-18,139,139,0,0,0
MC,2020-09-18,490,490,0,0,0
MD,2020-09-18,6758,6744,0,14,0
ML,2020-09-18,10,10,0,0,0
NC,2020-09-18,327,327,0,0,0
PV,2020-09-18,335,318,0,17,0
RI,2020-09-18,77,77,0,0,0
VC,2020-09-18,456,456,0,0,0
AN,2020-09-19,1126,1124,0,2,0
AR,2020-09-19,344,344,0,0,0
AS,2020-09-19,68,68,0,0,0
CB,2020-09-19,57,57,0,0,0
CE,2020-09-19,11,11,0,0,0
CL,2020-09-19,706,704,0,2,0
CM,2020-09-19,669,668,0,1,0
CN,2020-09-19,177,177,0,0,0
CT,2020-09-19,777,774,0,3,0
EX,2020-09-19,200,200,0,0,0
GA,2020-09-19,285,285,0,0,0
IB,2020-09-19,119,119,0,0,0
MC,2020-09-19,455,454,0,0,1
MD,2020-09-19,2367,2348,0,19,0
ML,2020-09-19,26,26,0,0,0
NC,2020-09-19,224,224,0,0,0
PV,2020-09-19,388,369,0,19,0
RI,2020-09-19,70,69,0,0,1
VC,2020-09-19,405,405,0,0,0
AN,2020-09-20,807,804,0,3,0
AR,2020-09-20,242,242,0,0,0
AS,2020-09-20,80,80,0,0,0
CB,2020-09-20,61,61,0,0,0
CE,2020-09-20,9,9,0,0,0
CL,2020-09-20,651,648,0,3,0
CM,2020-09-20,493,492,0,1,0
CN,2020-09-20,147,147,0,0,0
CT,2020-09-20,723,721,0,2,0
EX,2020-09-20,185,184,0,1,0
GA,2020-09-20,215,215,0,0,0
IB,2020-09-20,106,106,0,0,0
MC,2020-09-20,322,322,0,0,0
MD,2020-09-20,1918,1887,0,31,0
ML,2020-09-20,22,22,0,0,0
NC,2020-09-20,292,292,0,0,0
PV,2020-09-20,499,470,0,29,0
RI,2020-09-20,95,95,0,0,0
VC,2020-09-20,327,327,0,0,0
AN,2020-09-21,1074,1068,0,6,0
AR,2020-09-21,356,356,0,0,0
AS,2020-09-21,122,122,0,0,0
CB,2020-09-21,64,64,0,0,0
CE,2020-09-21,20,20,0,0,0
CL,2020-09-21,646,640,0,5,1
CM,2020-09-21,614,614,0,0,0
CN,2020-09-21,242,242,0,0,0
CT,2020-09-21,1349,1300,0,49,0
EX,2020-09-21,216,216,0,0,0
GA,2020-09-21,251,251,0,0,0
IB,2020-09-21,127,126,0,1,0
MC,2020-09-21,483,483,0,0,0
MD,2020-09-21,3111,3039,0,72,0
ML,2020-09-21,33,33,0,0,0
NC,2020-09-21,375,375,0,0,0
PV,2020-09-21,408,374,0,34,0
RI,2020-09-21,79,78,0,0,1
VC,2020-09-21,435,435,0,0,0
AN,2020-09-22,1270,1258,0,12,0
AR,2020-09-22,305,305,0,0,0
AS,2020-09-22,147,147,0,0,0
CB,2020-09-22,53,53,0,0,0
CE,2020-09-22,21,21,0,0,0
CL,2020-09-22,722,713,0,9,0
CM,2020-09-22,715,714,0,1,0
CN,2020-09-22,172,172,0,0,0
CT,2020-09-22,1170,1165,0,5,0
EX,2020-09-22,219,218,0,1,0
GA,2020-09-22,234,234,0,0,0
IB,2020-09-22,116,115,0,1,0
MC,2020-09-22,477,477,0,0,0
MD,2020-09-22,5326,5244,0,82,0
ML,2020-09-22,44,44,0,0,0
NC,2020-09-22,356,356,0,0,0
PV,2020-09-22,427,411,0,16,0
RI,2020-09-22,81,81,0,0,0
VC,2020-09-22,486,485,0,1,0
AN,2020-09-23,1313,1301,0,12,0
AR,2020-09-23,303,303,0,0,0
AS,2020-09-23,76,76,0,0,0
CB,2020-09-23,58,58,0,0,0
CE,2020-09-23,14,14,0,0,0
CL,2020-09-23,806,802,0,4,0
CM,2020-09-23,734,733,0,1,0
CN,2020-09-23,126,124,0,2,0
CT,2020-09-23,1187,1179,0,8,0
EX,2020-09-23,205,205,0,0,0
GA,2020-09-23,197,197,0,0,0
IB,2020-09-23,103,103,0,0,0
MC,2020-09-23,427,426,0,0,1
MD,2020-09-23,4776,4679,0,97,0
ML,2020-09-23,32,32,0,0,0
NC,2020-09-23,320,320,0,0,0
PV,2020-09-23,514,487,0,27,0
RI,2020-09-23,101,99,0,1,1
VC,2020-09-23,462,460,0,2,0
AN,2020-09-24,1354,1326,0,28,0
AR,2020-09-24,359,359,0,0,0
AS,2020-09-24,73,73,0,0,0
CB,2020-09-24,27,27,0,0,0
CE,2020-09-24,18,17,0,1,0
CL,2020-09-24,860,854,0,6,0
CM,2020-09-24,688,687,0,1,0
CN,2020-09-24,167,167,0,0,0
CT,2020-09-24,895,893,0,2,0
EX,2020-09-24,270,269,0,1,0
GA,2020-09-24,180,180,0,0,0
IB,2020-09-24,99,99,0,0,0
MC,2020-09-24,569,566,0,3,0
MD,2020-09-24,4354,4224,0,130,0
ML,2020-09-24,36,36,0,0,0
NC,2020-09-24,268,268,0,0,0
PV,2020-09-24,380,362,0,18,0
RI,2020-09-24,112,111,0,0,1
VC,2020-09-24,415,415,0,0,0
AN,2020-09-25,1413,1372,0,41,0
AR,2020-09-25,342,341,0,1,0
AS,2020-09-25,73,73,0,0,0
CB,2020-09-25,66,66,0,0,0
CE,2020-09-25,21,21,0,0,0
CL,2020-09-25,826,824,0,2,0
CM,2020-09-25,699,695,0,4,0
CN,2020-09-25,156,153,0,3,0
CT,2020-09-25,1155,1153,0,2,0
EX,2020-09-25,165,165,0,0,0
GA,2020-09-25,167,167,0,0,0
IB,2020-09-25,109,109,0,0,0
MC,2020-09-25,434,432,0,2,0
MD,2020-09-25,4969,4816,0,153,0
ML,2020-09-25,33,33,0,0,0
NC,2020-09-25,324,324,0,0,0
PV,2020-09-25,309,287,0,22,0
RI,2020-09-25,78,78,0,0,0
VC,2020-09-25,442,441,0,1,0
AN,2020-09-26,1292,1274,0,18,0
AR,2020-09-26,300,300,0,0,0
AS,2020-09-26,66,66,0,0,0
CB,2020-09-26,34,34,0,0,0
CE,2020-09-26,25,25,0,0,0
CL,2020-09-26,594,591,0,3,0
CM,2020-09-26,568,566,0,2,0
CN,2020-09-26,165,164,0,1,0
CT,2020-09-26,731,730,0,1,0
EX,2020-09-26,147,146,0,1,0
GA,2020-09-26,161,161,0,0,0
IB,2020-09-26,86,86,0,0,0
MC,2020-09-26,383,382,0,1,0
MD,2020-09-26,2045,1892,0,153,0
ML,2020-09-26,26,26,0,0,0
NC,2020-09-26,268,268,0,0,0
PV,2020-09-26,426,394,0,32,0
RI,2020-09-26,60,60,0,0,0
VC,2020-09-26,369,369,0,0,0
AN,2020-09-27,789,769,0,20,0
AR,2020-09-27,300,300,0,0,0
AS,2020-09-27,140,140,0,0,0
CB,2020-09-27,44,44,0,0,0
CE,2020-09-27,14,14,0,0,0
CL,2020-09-27,393,389,0,4,0
CM,2020-09-27,427,426,0,1,0
CN,2020-09-27,147,146,0,1,0
CT,2020-09-27,656,655,0,1,0
EX,2020-09-27,122,121,0,1,0
GA,2020-09-27,175,175,0,0,0
IB,2020-09-27,77,77,0,0,0
MC,2020-09-27,353,353,0,0,0
MD,2020-09-27,1676,1531,0,145,0
ML,2020-09-27,33,33,0,0,0
NC,2020-09-27,241,240,0,1,0
PV,2020-09-27,409,372,0,37,0
RI,2020-09-27,81,80,0,0,1
VC,2020-09-27,262,262,0,0,0
AN,2020-09-28,957,904,0,53,0
AR,2020-09-28,326,326,0,0,0
AS,2020-09-28,104,104,0,0,0
CB,2020-09-28,40,40,0,0,0
CE,2020-09-28,31,31,0,0,0
CL,2020-09-28,615,603,0,12,0
CM,2020-09-28,587,584,0,3,0
CN,2020-09-28,142,141,0,1,0
CT,2020-09-28,1309,1305,0,4,0
EX,2020-09-28,144,142,0,2,0
GA,2020-09-28,204,204,0,0,0
IB,2020-09-28,81,80,0,1,0
MC,2020-09-28,394,392,0,2,0
MD,2020-09-28,2804,2489,0,315,0
ML,2020-09-28,32,32,0,0,0
NC,2020-09-28,353,352,0,1,0
PV,2020-09-28,443,422,0,21,0
RI,2020-09-28,96,95,0,0,1
VC,2020-09-28,429,429,0,0,0
AN,2020-09-29,1301,1237,0,64,0
AR,2020-09-29,347,346,0,1,0
AS,2020-09-29,76,76,0,0,0
CB,2020-09-29,50,50,0,0,0
CE,2020-09-29,20,20,0,0,0
CL,2020-09-29,818,811,0,7,0
CM,2020-09-29,501,494,0,7,0
CN,2020-09-29,160,160,0,0,0
CT,2020-09-29,1406,1403,0,3,0
EX,2020-09-29,175,172,0,3,0
GA,2020-09-29,198,198,0,0,0
IB,2020-09-29,78,77,0,1,0
MC,2020-09-29,382,382,0,0,0
MD,2020-09-29,3823,3455,0,368,0
ML,2020-09-29,36,36,0,0,0
NC,2020-09-29,291,290,0,1,0
PV,2020-09-29,436,418,0,18,0
RI,2020-09-29,76,76,0,0,0
VC,2020-09-29,407,407,0,0,0
AN,2020-09-30,1469,1377,0,92,0
AR,2020-09-30,310,310,0,0,0
AS,2020-09-30,77,77,0,0,0
CB,2020-09-30,42,42,0,0,0
CE,2020-09-30,13,13,0,0,0
CL,2020-09-30,795,782,0,13,0
CM,2020-09-30,637,627,0,10,0
CN,2020-09-30,149,147,0,2,0
CT,2020-09-30,1386,1383,0,3,0
EX,2020-09-30,171,170,0,0,1
GA,2020-09-30,230,230,0,0,0
IB,2020-09-30,54,54,0,0,0
MC,2020-09-30,443,441,0,2,0
MD,2020-09-30,3013,2519,0,494,0
ML,2020-09-30,42,42,0,0,0
NC,2020-09-30,271,269,0,2,0
PV,2020-09-30,347,324,0,23,0
RI,2020-09-30,86,84,0,1,1
VC,2020-09-30,464,463,0,1,0
AN,2020-10-01,1628,1529,0,99,0
AR,2020-10-01,369,365,0,4,0
AS,2020-10-01,88,88,0,0,0
CB,2020-10-01,64,64,0,0,0
CE,2020-10-01,24,22,0,2,0
CL,2020-10-01,915,890,0,25,0
CM,2020-10-01,607,595,0,12,0
CN,2020-10-01,166,165,0,1,0
CT,2020-10-01,1648,1642,0,6,0
EX,2020-10-01,195,195,0,0,0
GA,2020-10-01,275,275,0,0,0
IB,2020-10-01,176,176,0,0,0
MC,2020-10-01,404,398,0,6,0
MD,2020-10-01,2847,2288,0,559,0
ML,2020-10-01,39,39,0,0,0
NC,2020-10-01,326,322,0,4,0
PV,2020-10-01,298,280,0,18,0
RI,2020-10-01,81,81,0,0,0
VC,2020-10-01,478,465,0,13,0
AN,2020-10-02,1745,1577,0,168,0
AR,2020-10-02,403,402,0,1,0
AS,2020-10-02,102,102,0,0,0
CB,2020-10-02,35,35,0,0,0
CE,2020-10-02,23,22,0,1,0
CL,2020-10-02,881,864,0,17,0
CM,2020-10-02,612,589,0,23,0
CN,2020-10-02,150,147,0,3,0
CT,2020-10-02,1729,1714,0,15,0
EX,2020-10-02,185,178,0,6,1
GA,2020-10-02,223,222,0,1,0
IB,2020-10-02,156,154,2,0,0
MC,2020-10-02,416,411,0,5,0
MD,2020-10-02,3051,2335,0,716,0
ML,2020-10-02,38,37,0,1,0
NC,2020-10-02,256,256,0,0,0
PV,2020-10-02,359,342,0,17,0
RI,2020-10-02,71,70,0,0,1
VC,2020-10-02,462,461,0,1,0
AN,2020-10-03,1383,1273,0,110,0
AR,2020-10-03,337,337,0,0,0
AS,2020-10-03,69,69,0,0,0
CB,2020-10-03,40,40,0,0,0
CE,2020-10-03,17,17,0,0,0
CL,2020-10-03,561,535,0,26,0
CM,2020-10-03,476,456,0,20,0
CN,2020-10-03,128,127,0,1,0
CT,2020-10-03,1030,1008,0,22,0
EX,2020-10-03,142,141,0,1,0
GA,2020-10-03,212,212,0,0,0
IB,2020-10-03,133,133,0,0,0
MC,2020-10-03,397,391,0,6,0
MD,2020-10-03,1802,1230,0,572,0
ML,2020-10-03,36,35,0,1,0
NC,2020-10-03,300,293,0,7,0
PV,2020-10-03,436,403,0,33,0
RI,2020-10-03,75,75,0,0,0
VC,2020-10-03,410,409,0,1,0
AN,2020-10-04,1118,1019,0,99,0
AR,2020-10-04,331,330,0,1,0
AS,2020-10-04,90,90,0,0,0
CB,2020-10-04,36,36,0,0,0
CE,2020-10-04,17,17,0,0,0
CL,2020-10-04,788,754,0,34,0
CM,2020-10-04,379,359,0,20,0
CN,2020-10-04,90,89,0,1,0
CT,2020-10-04,919,911,0,8,0
EX,2020-10-04,153,149,0,3,1
GA,2020-10-04,246,246,0,0,0
IB,2020-10-04,88,88,0,0,0
MC,2020-10-04,372,370,0,2,0
MD,2020-10-04,1453,870,0,583,0
ML,2020-10-04,36,35,0,1,0
NC,2020-10-04,316,312,0,4,0
PV,2020-10-04,457,433,0,24,0
RI,2020-10-04,70,70,0,0,0
VC,2020-10-04,379,378,0,1,0
AN,2020-10-05,1581,1365,0,216,0
AR,2020-10-05,420,414,0,6,0
AS,2020-10-05,107,107,0,0,0
CB,2020-10-05,31,31,0,0,0
CE,2020-10-05,29,29,0,0,0
CL,2020-10-05,1077,1012,0,64,1
CM,2020-10-05,609,580,0,29,0
CN,2020-10-05,124,121,0,3,0
CT,2020-10-05,1867,1863,0,4,0
EX,2020-10-05,181,176,1,4,0
GA,2020-10-05,432,432,0,0,0
IB,2020-10-05,113,113,0,0,0
MC,2020-10-05,458,445,0,12,1
MD,2020-10-05,2507,1431,0,1076,0
ML,2020-10-05,55,54,0,1,0
NC,2020-10-05,426,413,0,13,0
PV,2020-10-05,475,448,0,27,0
RI,2020-10-05,79,76,0,1,2
VC,2020-10-05,594,591,0,3,0
AN,2020-10-06,2068,1732,0,336,0
AR,2020-10-06,487,483,0,4,0
AS,2020-10-06,202,202,0,0,0
CB,2020-10-06,61,61,0,0,0
CE,2020-10-06,20,20,0,0,0
CL,2020-10-06,1149,1083,0,66,0
CM,2020-10-06,653,606,0,47,0
CN,2020-10-06,117,116,0,1,0
CT,2020-10-06,2084,2074,0,10,0
EX,2020-10-06,212,209,0,3,0
GA,2020-10-06,362,362,0,0,0
IB,2020-10-06,112,112,0,0,0
MC,2020-10-06,470,459,0,10,1
MD,2020-10-06,2641,1706,0,935,0
ML,2020-10-06,42,41,0,1,0
NC,2020-10-06,401,388,0,13,0
PV,2020-10-06,604,573,0,31,0
RI,2020-10-06,144,141,0,1,2
VC,2020-10-06,648,645,0,3,0
AN,2020-10-07,2098,1739,0,359,0
AR,2020-10-07,515,500,0,15,0
AS,2020-10-07,289,289,0,0,0
CB,2020-10-07,65,65,0,0,0
CE,2020-10-07,24,23,0,1,0
CL,2020-10-07,1022,971,0,51,0
CM,2020-10-07,630,576,0,54,0
CN,2020-10-07,128,127,0,1,0
CT,2020-10-07,2129,2124,0,5,0
EX,2020-10-07,181,180,0,1,0
GA,2020-10-07,309,308,0,1,0
IB,2020-10-07,103,102,0,1,0
MC,2020-10-07,489,478,0,10,1
MD,2020-10-07,2480,1446,0,1034,0
ML,2020-10-07,47,47,0,0,0
NC,2020-10-07,484,474,0,10,0
PV,2020-10-07,578,559,0,19,0
RI,2020-10-07,111,109,0,2,0
VC,2020-10-07,595,591,0,4,0
AN,2020-10-08,2337,1994,0,343,0
AR,2020-10-08,493,485,0,8,0
AS,2020-10-08,200,200,0,0,0
CB,2020-10-08,46,46,0,0,0
CE,2020-10-08,34,34,0,0,0
CL,2020-10-08,918,870,0,48,0
CM,2020-10-08,638,578,0,60,0
CN,2020-10-08,137,134,0,3,0
CT,2020-10-08,2499,2489,0,8,2
EX,2020-10-08,223,215,0,7,1
GA,2020-10-08,330,329,0,1,0
IB,2020-10-08,103,102,0,1,0
MC,2020-10-08,422,406,0,16,0
MD,2020-10-08,2364,1435,0,929,0
ML,2020-10-08,61,56,0,5,0
NC,2020-10-08,457,447,0,10,0
PV,2020-10-08,384,370,0,14,0
RI,2020-10-08,104,102,0,1,1
VC,2020-10-08,707,702,0,5,0
AN,2020-10-09,2497,1986,0,511,0
AR,2020-10-09,547,531,0,16,0
AS,2020-10-09,178,178,0,0,0
CB,2020-10-09,63,63,0,0,0
CE,2020-10-09,24,24,0,0,0
CL,2020-10-09,901,869,0,32,0
CM,2020-10-09,721,651,0,70,0
CN,2020-10-09,129,126,0,3,0
CT,2020-10-09,2797,2789,0,8,0
EX,2020-10-09,235,227,0,8,0
GA,2020-10-09,290,290,0,0,0
IB,2020-10-09,107,107,0,0,0
MC,2020-10-09,498,480,0,13,5
MD,2020-10-09,2471,1473,0,998,0
ML,2020-10-09,48,47,0,1,0
NC,2020-10-09,516,501,0,15,0
PV,2020-10-09,557,540,0,17,0
RI,2020-10-09,123,119,0,4,0
VC,2020-10-09,651,649,0,2,0
AN,2020-10-10,1994,1651,0,343,0
AR,2020-10-10,536,514,0,22,0
AS,2020-10-10,186,186,0,0,0
CB,2020-10-10,59,59,0,0,0
CE,2020-10-10,30,30,0,0,0
CL,2020-10-10,963,914,0,49,0
CM,2020-10-10,581,523,0,58,0
CN,2020-10-10,125,123,0,2,0
CT,2020-10-10,1883,1881,0,2,0
EX,2020-10-10,215,209,0,6,0
GA,2020-10-10,290,290,0,0,0
IB,2020-10-10,99,99,0,0,0
MC,2020-10-10,409,393,0,16,0
MD,2020-10-10,1654,915,0,739,0
ML,2020-10-10,58,56,0,2,0
NC,2020-10-10,513,502,0,11,0
PV,2020-10-10,439,413,0,26,0
RI,2020-10-10,110,107,0,3,0
VC,2020-10-10,568,558,0,10,0
AN,2020-10-11,1347,1042,0,305,0
AR,2020-10-11,473,462,0,11,0
AS,2020-10-11,189,189,0,0,0
CB,2020-10-11,59,59,0,0,0
CE,2020-10-11,22,22,0,0,0
CL,2020-10-11,670,595,0,75,0
CM,2020-10-11,405,353,0,52,0
CN,2020-10-11,101,99,0,2,0
CT,2020-10-11,1454,1453,0,1,0
EX,2020-10-11,185,182,1,2,0
GA,2020-10-11,254,251,0,3,0
IB,2020-10-11,86,86,0,0,0
MC,2020-10-11,407,395,0,10,2
MD,2020-10-11,1399,744,0,655,0
ML,2020-10-11,42,41,0,1,0
NC,2020-10-11,504,494,0,10,0
PV,2020-10-11,678,653,0,25,0
RI,2020-10-11,108,103,0,5,0
VC,2020-10-11,480,471,0,9,0
AN,2020-10-12,1425,1065,0,360,0
AR,2020-10-12,473,450,0,23,0
AS,2020-10-12,198,198,0,0,0
CB,2020-10-12,70,70,0,0,0
CE,2020-10-12,20,18,0,2,0
CL,2020-10-12,1007,932,0,75,0
CM,2020-10-12,510,455,0,55,0
CN,2020-10-12,99,97,0,2,0
CT,2020-10-12,1880,1879,0,1,0
EX,2020-10-12,198,187,1,10,0
GA,2020-10-12,377,376,0,1,0
IB,2020-10-12,58,58,0,0,0
MC,2020-10-12,501,470,0,31,0
MD,2020-10-12,1663,862,0,801,0
ML,2020-10-12,72,69,0,3,0
NC,2020-10-12,513,498,0,15,0
PV,2020-10-12,841,814,0,27,0
RI,2020-10-12,140,131,0,8,1
VC,2020-10-12,656,651,0,5,0
AN,2020-10-13,2204,1541,0,663,0
AR,2020-10-13,585,546,0,39,0
AS,2020-10-13,213,213,0,0,0
CB,2020-10-13,117,117,0,0,0
CE,2020-10-13,35,35,0,0,0
CL,2020-10-13,1182,1039,0,143,0
CM,2020-10-13,720,612,0,108,0
CN,2020-10-13,104,103,0,1,0
CT,2020-10-13,3019,3010,0,6,3
EX,2020-10-13,239,230,0,9,0
GA,2020-10-13,367,366,0,1,0
IB,2020-10-13,59,59,0,0,0
MC,2020-10-13,540,496,0,43,1
MD,2020-10-13,2326,1239,0,1087,0
ML,2020-10-13,66,65,0,1,0
NC,2020-10-13,544,530,0,14,0
PV,2020-10-13,905,865,0,40,0
RI,2020-10-13,153,147,0,4,2
VC,2020-10-13,775,766,0,9,0
AN,2020-10-14,3106,2336,0,770,0
AR,2020-10-14,739,683,0,56,0
AS,2020-10-14,277,277,0,0,0
CB,2020-10-14,169,169,0,0,0
CE,2020-10-14,45,45,0,0,0
CL,2020-10-14,1234,1164,1,69,0
CM,2020-10-14,770,670,0,100,0
CN,2020-10-14,106,105,0,1,0
CT,2020-10-14,3403,3392,0,10,1
EX,2020-10-14,309,293,2,14,0
GA,2020-10-14,425,425,0,0,0
IB,2020-10-14,43,41,2,0,0
MC,2020-10-14,626,585,0,38,3
MD,2020-10-14,2192,1285,0,907,0
ML,2020-10-14,71,67,0,4,0
NC,2020-10-14,566,535,0,31,0
PV,2020-10-14,792,736,0,56,0
RI,2020-10-14,147,138,0,9,0
VC,2020-10-14,1016,1002,0,14,0
AN,2020-10-15,3325,2522,0,803,0
AR,2020-10-15,768,660,0,108,0
AS,2020-10-15,259,259,0,0,0
CB,2020-10-15,67,67,0,0,0
CE,2020-10-15,43,42,0,1,0
CL,2020-10-15,1182,1090,0,92,0
CM,2020-10-15,822,712,0,110,0
CN,2020-10-15,112,109,0,3,0
CT,2020-10-15,3662,3641,0,16,5
EX,2020-10-15,308,295,1,12,0
GA,2020-10-15,404,401,0,3,0
IB,2020-10-15,26,26,0,0,0
MC,2020-10-15,565,525,0,38,2
MD,2020-10-15,2145,1174,0,971,0
ML,2020-10-15,81,76,0,5,0
NC,2020-10-15,499,478,0,21,0
PV,2020-10-15,708,675,0,33,0
RI,2020-10-15,169,157,0,12,0
VC,2020-10-15,941,918,0,23,0
AN,2020-10-16,3453,2621,0,832,0
AR,2020-10-16,818,666,0,152,0
AS,2020-10-16,208,208,0,0,0
CB,2020-10-16,89,89,0,0,0
CE,2020-10-16,40,38,0,2,0
CL,2020-10-16,1319,1179,0,140,0
CM,2020-10-16,787,653,0,134,0
CN,2020-10-16,145,143,0,2,0
CT,2020-10-16,3929,3908,0,15,6
EX,2020-10-16,321,293,1,27,0
GA,2020-10-16,417,416,0,1,0
IB,2020-10-16,36,35,0,1,0
MC,2020-10-16,645,581,2,62,0
MD,2020-10-16,2371,1320,0,1051,0
ML,2020-10-16,94,93,0,1,0
NC,2020-10-16,520,501,0,19,0
PV,2020-10-16,676,648,0,28,0
RI,2020-10-16,202,188,0,14,0
VC,2020-10-16,1032,1009,0,23,0
AN,2020-10-17,2812,2226,0,586,0
AR,2020-10-17,667,535,0,132,0
AS,2020-10-17,181,181,0,0,0
CB,2020-10-17,139,139,0,0,0
CE,2020-10-17,42,38,0,4,0
CL,2020-10-17,1333,1194,0,139,0
CM,2020-10-17,544,455,0,89,0
CN,2020-10-17,108,108,0,0,0
CT,2020-10-17,2675,2661,0,5,9
EX,2020-10-17,365,341,1,23,0
GA,2020-10-17,475,471,0,4,0
IB,2020-10-17,39,39,0,0,0
MC,2020-10-17,652,587,0,64,1
MD,2020-10-17,1524,841,0,683,0
ML,2020-10-17,78,77,0,1,0
NC,2020-10-17,457,438,0,19,0
PV,2020-10-17,801,769,0,32,0
RI,2020-10-17,153,138,0,15,0
VC,2020-10-17,972,943,0,29,0
AN,2020-10-18,1793,1278,0,515,0
AR,2020-10-18,723,534,0,189,0
AS,2020-10-18,270,270,0,0,0
CB,2020-10-18,194,194,0,0,0
CE,2020-10-18,41,39,0,2,0
CL,2020-10-18,1229,1086,0,143,0
CM,2020-10-18,596,505,0,91,0
CN,2020-10-18,122,120,0,2,0
CT,2020-10-18,2465,2460,0,3,2
EX,2020-10-18,275,238,2,35,0
GA,2020-10-18,435,432,0,3,0
IB,2020-10-18,47,46,0,1,0
MC,2020-10-18,560,472,0,88,0
MD,2020-10-18,1296,595,0,701,0
ML,2020-10-18,65,62,0,3,0
NC,2020-10-18,546,527,0,19,0
PV,2020-10-18,1000,962,0,38,0
RI,2020-10-18,144,115,0,29,0
VC,2020-10-18,903,873,0,30,0
AN,2020-10-19,3437,2363,0,1074,0
AR,2020-10-19,1078,816,0,262,0
AS,2020-10-19,325,325,0,0,0
CB,2020-10-19,154,154,0,0,0
CE,2020-10-19,66,60,0,6,0
CL,2020-10-19,1750,1558,0,192,0
CM,2020-10-19,832,658,0,174,0
CN,2020-10-19,116,116,0,0,0
CT,2020-10-19,4825,4819,0,6,0
EX,2020-10-19,350,286,3,61,0
GA,2020-10-19,584,574,0,10,0
IB,2020-10-19,102,97,1,4,0
MC,2020-10-19,758,637,0,118,3
MD,2020-10-19,2252,1106,0,1146,0
ML,2020-10-19,90,87,0,3,0
NC,2020-10-19,734,694,0,40,0
PV,2020-10-19,1235,1168,0,67,0
RI,2020-10-19,193,172,0,19,2
VC,2020-10-19,1306,1249,0,57,0
AN,2020-10-20,4120,2934,0,1186,0
AR,2020-10-20,1094,826,0,268,0
AS,2020-10-20,383,383,0,0,0
CB,2020-10-20,184,184,0,0,0
CE,2020-10-20,44,38,0,6,0
CL,2020-10-20,1848,1580,0,268,0
CM,2020-10-20,943,792,0,151,0
CN,2020-10-20,133,131,0,2,0
CT,2020-10-20,5537,5520,0,17,0
EX,2020-10-20,457,413,1,43,0
GA,2020-10-20,683,671,0,12,0
IB,2020-10-20,118,115,0,3,0
MC,2020-10-20,749,625,0,122,2
MD,2020-10-20,2350,1253,0,1097,0
ML,2020-10-20,84,74,0,10,0
NC,2020-10-20,622,576,0,46,0
PV,2020-10-20,1217,1159,0,58,0
RI,2020-10-20,209,196,0,13,0
VC,2020-10-20,1479,1414,0,65,0
AN,2020-10-21,4580,3181,0,1399,0
AR,2020-10-21,1116,810,0,306,0
AS,2020-10-21,304,304,0,0,0
CB,2020-10-21,172,172,0,0,0
CE,2020-10-21,46,41,0,5,0
CL,2020-10-21,1665,1476,0,189,0
CM,2020-10-21,981,833,0,148,0
CN,2020-10-21,121,120,0,1,0
CT,2020-10-21,5473,5466,0,6,1
EX,2020-10-21,458,393,2,63,0
GA,2020-10-21,617,612,0,5,0
IB,2020-10-21,158,153,3,2,0
MC,2020-10-21,812,674,1,132,5
MD,2020-10-21,1985,1123,0,862,0
ML,2020-10-21,99,88,0,11,0
NC,2020-10-21,590,538,0,52,0
PV,2020-10-21,1066,1018,0,48,0
RI,2020-10-21,198,187,0,11,0
VC,2020-10-21,1439,1349,0,90,0
AN,2020-10-22,4459,3155,0,1304,0
AR,2020-10-22,1070,792,0,278,0
AS,2020-10-22,248,248,0,0,0
CB,2020-10-22,156,156,0,0,0
CE,2020-10-22,56,44,0,12,0
CL,2020-10-22,1553,1380,0,173,0
CM,2020-10-22,943,780,0,163,0
CN,2020-10-22,124,123,0,1,0
CT,2020-10-22,5382,5379,0,3,0
EX,2020-10-22,447,364,2,81,0
GA,2020-10-22,622,611,0,11,0
IB,2020-10-22,180,177,0,3,0
MC,2020-10-22,791,690,0,100,1
MD,2020-10-22,1814,1022,0,792,0
ML,2020-10-22,82,73,0,9,0
NC,2020-10-22,498,458,0,40,0
PV,2020-10-22,981,924,0,57,0
RI,2020-10-22,177,163,0,14,0
VC,2020-10-22,1386,1308,0,78,0
AN,2020-10-23,4641,3195,0,1446,0
AR,2020-10-23,1083,772,0,311,0
AS,2020-10-23,242,242,0,0,0
CB,2020-10-23,137,137,0,0,0
CE,2020-10-23,51,36,0,15,0
CL,2020-10-23,1641,1405,0,236,0
CM,2020-10-23,1044,879,0,165,0
CN,2020-10-23,89,84,0,5,0
CT,2020-10-23,5215,5205,0,10,0
EX,2020-10-23,485,405,1,78,1
GA,2020-10-23,593,582,0,11,0
IB,2020-10-23,185,181,0,4,0
MC,2020-10-23,917,754,1,162,0
MD,2020-10-23,2306,1277,0,1029,0
ML,2020-10-23,93,74,0,19,0
NC,2020-10-23,505,466,0,39,0
